noncompliance,股东权益/负债合计_EquTotLia,股东类别_SHType,每股收益(元/股)_BasicEPS,每股经营活动现金流量(元/股)_OpeCFPS,营业利润/营业总收入()_OpePrTOR,净利润()_NetPrf,有形净值债务率(%)_DbTanEquRt,每股现金及现金等价物余额(元/股)_CCEPS,资产负债率(%)_DbAstRt,经营现金净流量(元)_NOCF,股东总户数(户)_SHNum,利润总额增长率(%)_TotPrfGrRt,营业收入增长率(%)_OpeIncmGrRt,户均持股数(股/户)_AvgHS,每股资本公积金(元/股)_CapSurFdPS,股东权益周转率(次)_EquRat,产权比率(%)_DbEquRt,权益乘数(%)_EquMul,营业收入3年复合增长率(%)_OperaInc3GrRt
0.0,33.1498,1,0.1,-1.9573,4.0901,28424001.41,316.8038,1.864,63.4364,-581700401.37,9072.0,-63.0307,56.9986,32759.0,1.7126,0.6551,173.4963,2.735,20.2106
0.0,64.0452,0,0.04,-0.1681,0.5604,31713817.26,181.0012,0.7563,60.6763,-142473199.64,28968.0,-17.4479,13.3135,29253.0,1.9419,1.908,154.2993,2.543,30.0228
0.0,8.15,0,0.012,-0.0733,-72.1807,4195772.77,-491.5891,0.0765,92.0262,-25592882.15,31885.0,105.0031,-2.8033,10945.0,0.875,2.0371,1154.1048,12.541,63.1723
0.0,101.9862,1,0.1346,0.3268,4.6018,138308430.69,101.9409,0.5455,49.4523,335711995.82,76719.0,71.9601,7.9363,13390.0,0.9249,1.248,97.8328,1.9783,-3.486
0.0,1123.6681,0,0.16,0.1348,13.9726,100077895.96,11.6466,0.0827,8.0374,95698916.81,39795.0,91.5891,31.9806,17840.0,3.1084,0.3385,8.7399,1.0874,37.0659
0.0,91.2662,0,0.1536,0.2098,9.5364,100865663.75,171.1076,0.2517,50.0972,144832175.82,26576.0,156.3687,53.9888,25977.0,0.6528,1.2928,100.3896,2.0039,35.3306
0.0,918.8184,0,0.02,-0.0329,59.2402,12133533.81,10.8835,0.258,9.7731,-19029388.24,26198.0,199.1257,3.6558,22108.0,0.0351,0.0495,10.8317,1.1083,8.2755
0.0,84.2042,0,0.2535,-0.3356,5.4878,265164636.47,199.2555,1.028,52.7403,-391496322.2,23074.0,95.9453,80.0029,50561.0,2.635,1.4635,111.5969,2.116,50.4854
0.0,6.6638,1,0.5,6.981,45.8202,833336413.28,1609.6431,7.8328,93.6637,11611577692.22,2436.0,-10.3814,5.1922,682801.0,0.2227,0.3519,1478.1964,15.782,6.3623
0.0,283.2487,0,0.35,-0.4775,19.9711,53470919.01,58.8763,0.3673,25.1906,-78318505.54,9639.0,2595.4023,507.5526,17016.0,3.8119,0.8589,33.6731,1.3367,70.186
0.0,101.8761,0,0.1,-0.0984,3.3279,84636450.53,139.8589,0.1075,48.8975,-87601439.9,39558.0,-42.2466,6.9983,22500.0,1.0881,1.1307,95.6851,1.9569,9.1958
0.0,173.2425,0,0.28,0.08,26.5469,351933633.93,101.2708,0.5639,36.619,99477605.97,68488.0,50.5605,-33.5635,18167.0,0.0314,0.8367,57.7761,1.5778,14.3578
0.0,11.0788,0,0.0874,0.0116,0.7308,29413713.94,908.7807,0.0083,89.7209,3897822.53,28542.0,108.4888,4335.6572,11788.0,0.0902,13.7849,872.8514,9.7285,41.8339
0.0,71.5469,0,0.33,0.317,10.307,155549571.08,146.6125,0.5804,58.2903,147299435.58,17876.0,14.9212,-4.384,25997.0,1.0842,0.8374,139.7521,2.3975,-4.6529
0.0,785.9037,0,0.1307,0.0834,15.6467,66354921.06,25.2284,0.0911,11.2879,42312921.81,42719.0,-10.3939,-15.9088,11880.0,0.2432,0.5307,12.7242,1.1272,65.758
0.0,306.309,1,-0.08,-0.0505,-7.939,-13614806.46,33.1291,0.9566,24.6118,-8542328.62,13885.0,-190.8548,-6.5903,12188.0,1.1596,0.4974,32.6468,1.3265,-6.4386
0.0,372.3715,0,0.1847,0.1548,13.4604,177180890.99,29.3732,1.4164,20.5412,148519614.41,179601.0,413.6096,-1.8504,5342.0,1.4432,0.5241,25.8514,1.2585,-6.9944
0.0,205.457,1,-0.55,0.4036,-21.4235,-110809811.5,48.672,1.0553,32.636,81761234.51,22589.0,-203.8764,-18.7679,8969.0,0.1258,0.7907,48.4472,1.4845,-6.2714
0.0,38.6629,1,-0.114,0.1731,-3.088,-64849798.9,285.3181,0.944,69.5919,98352142.18,57605.0,-196.6179,-31.8496,9863.0,0.8245,1.6462,228.8596,3.2886,-20.0317
0.0,333.5806,0,0.13,-0.0474,8.8833,73596815.94,60.6141,0.5552,23.0638,-27797031.59,29537.0,986.6998,162.764,19846.0,1.3945,0.3291,29.9778,1.2998,27.9158
0.0,251.562,1,0.301,0.4762,5.0348,3245849000.0,41.5399,0.0998,28.143,5143397000.0,152258.0,560.3986,-20.9227,70932.0,0.0478,4.4386,39.1652,1.3917,-4.6026
0.0,52.1081,1,0.637,-0.2282,21.3682,4640665057.21,252.2957,1.8284,63.4098,-1872300603.13,142496.0,-6.0894,4.9421,51608.0,0.7097,0.9738,173.2975,2.733,13.0962
0.0,203.3211,1,0.64,0.2955,11.7691,229064872.41,54.7272,2.8181,32.9522,106071799.56,26920.0,-11.5811,-16.604,13334.0,0.1676,1.2755,49.1473,1.4915,-14.3333
0.0,507.144,0,0.042,0.148,6.2461,53405593.12,20.5659,0.7338,16.3774,188325189.43,68543.0,-85.5879,-6.2563,18560.0,0.2329,0.7131,19.585,1.1959,9.3191
0.0,168.671,0,2.29,2.3069,51.8947,171549157.96,59.6525,6.2302,36.9566,173015724.82,10.0,17.1472,2.7426,7500000.0,0.5903,0.8481,58.6209,1.5862,13.5823
0.0,203.7039,0,0.07,0.4285,2.364,129846877.64,53.1117,0.2436,30.4458,837878593.69,153544.0,-3.9141,-16.478,12735.0,0.0117,2.8138,43.7729,1.4377,-2.0946
0.0,104.3684,1,0.046,0.2985,1.9614,1636270488.0,100.1249,1.0293,48.6537,10493385445.0,1408570.0,-36.6089,32.0711,24957.0,1.11,0.633,94.7559,1.9476,23.5669
0.0,525.9181,0,-0.0088,-0.0875,-0.8215,-2539004.63,20.9864,0.2157,15.9466,-25193520.97,20214.0,-149.6268,-10.7005,14247.0,0.9301,0.7804,18.972,1.1897,-8.2168
0.0,482.6098,0,0.5119,0.2891,12.0766,50140892.89,22.5834,2.1885,17.1641,31608291.94,10948.0,-22.3562,-14.4922,9987.0,3.2039,0.8716,20.7207,1.2072,8.5175
0.0,1957.6653,0,0.5688,0.4288,17.6968,82043655.9,5.1686,3.3482,4.8599,62280193.84,9688.0,26.5645,-10.5769,14993.0,5.0361,0.4039,5.1081,1.0511,3.3178
0.0,193.3821,0,0.44,0.7501,11.4453,431001317.65,58.0818,0.4525,33.8174,742634978.34,50369.0,13.6963,-1.4864,19655.0,1.487,1.05,51.0971,1.511,4.5825
0.0,339.4652,1,0.44,0.4538,15.2638,116221367.62,42.9688,0.6599,21.3287,119292667.66,21924.0,4.705,-8.4655,11989.0,1.6533,0.8135,27.1111,1.2711,10.6498
0.0,233.5362,0,1.29,1.1757,21.4893,154971075.51,45.1453,1.0801,29.9818,141081601.83,15.0,11.3968,6.6514,8000000.0,0.7589,1.4851,42.8199,1.4282,11.2485
0.0,92.3987,0,0.26,-0.0092,2.9002,90366129.06,143.4897,0.7526,50.7713,-3494856.27,35914.0,519.1794,13.7429,10547.0,2.9761,1.3613,103.1335,2.0313,17.8418
0.0,841.8751,0,0.35,0.3225,16.5509,67066501.67,12.6641,2.9709,10.6177,64533161.29,19301.0,-25.7253,-15.4178,10367.0,3.0793,0.4829,11.8789,1.1188,1.2897
0.0,132.5474,0,0.0634,0.0832,-15.3034,54765164.61,117.8354,0.1077,24.2511,71871550.79,61718.0,114.8973,14.8106,13999.0,0.8075,8.6768,32.0151,1.3202,25.002
0.0,55.0509,0,0.5732,0.9466,16.7033,179690817.36,716.2791,0.537,61.8331,296749728.63,22270.0,4.3093,18.9978,14077.0,0.5504,0.9179,162.0071,2.6201,58.263
0.0,165.2819,0,0.99,0.3281,16.4442,59501307.31,65.7989,0.8937,37.4886,19687240.08,21.0,-9.3595,2.5212,2857143.0,0.4741,1.3397,59.9708,1.5997,18.6004
0.0,125.0696,0,0.67,1.0081,40.8741,291352594.92,-343.9293,0.4985,44.4307,457472125.32,19598.0,33.3609,1.2059,23155.0,0.8992,0.5079,79.9555,1.7996,19.5174
0.0,48.2654,1,0.2255,0.3011,0.7158,117224680.09,229.2979,0.7569,67.4466,156516488.01,41114.0,30.5568,-10.3767,12642.0,1.1556,1.5446,207.1877,3.0719,-1.1858
0.0,330.5054,1,0.21,0.2202,62.5587,276057325.8,31.1899,0.1977,23.0298,289722388.99,73660.0,-10.1711,2.2047,17864.0,0.9284,0.1443,29.9205,1.2992,6.6279
0.0,1084.719,0,0.8079,0.4577,20.3657,32276236.88,10.0963,3.2244,8.4408,18675742.23,5863.0,6.814,15.8602,6959.0,3.9396,0.6197,9.219,1.0922,14.8936
0.0,263.0952,0,0.26,0.3971,42.9714,248625838.33,41.1946,0.2298,27.541,378265238.01,46002.0,10.9623,7.2654,20705.0,0.4884,0.2588,38.0091,1.3801,15.8911
0.0,357.6924,0,0.55,-0.4759,10.1634,50065260.27,30.4822,1.9127,21.5364,-47590151.36,13266.0,-46.3081,-7.046,7538.0,5.2063,0.7359,27.4477,1.2745,13.4145
0.0,77.2604,1,0.2146,0.2769,5.6561,115516687.73,191.7664,0.2167,54.0473,149109701.88,26673.0,109.6018,7.4754,20185.0,2.5508,1.7376,117.6149,2.1761,4.5011
0.0,54.6254,1,-0.95,0.7755,-25.8697,-162000529.79,220.6627,2.4407,67.0948,131831261.52,8932.0,-270.6107,-33.0738,19033.0,2.3761,0.9043,203.9036,3.039,-27.0798
0.0,114.9372,0,0.18,0.1544,10.5641,181166261.12,94.0374,0.3361,46.3842,156213453.14,60884.0,79.9603,-4.613,16621.0,0.4667,1.1835,86.5121,1.8651,33.1984
0.0,158.9869,0,0.19,0.3587,5.1474,141906273.52,68.0767,0.5218,38.2164,264560084.28,60201.0,-19.0122,-6.6913,12252.0,1.5416,1.2086,61.8553,1.6186,13.2305
0.0,510.2989,0,0.96,1.1594,18.9948,467341391.73,19.7163,6.2011,16.3854,566938085.61,24208.0,17.8578,11.4206,20200.0,2.7783,0.7037,19.5964,1.196,1.7714
0.0,67.2167,1,-0.35,-0.1074,-6.6991,-428623596.07,1160.5395,0.7053,50.3368,-128938803.64,51730.0,-342.4333,-4.1985,23197.0,2.6957,1.0244,101.3561,2.0136,-1.7681
0.0,87.3427,0,-0.0254,-0.0132,-91.4297,-17438461.63,115.0416,0.1396,53.2108,-9031661.53,56640.0,-1051.7312,117.9918,12114.0,1.4828,0.1386,113.7243,2.1372,69.3348
0.0,315.1201,0,1.04,1.8815,18.7744,459015154.75,36.7732,2.2419,23.1838,829701287.21,9296.0,51.1189,35.3505,47437.0,1.9217,1.5054,30.1808,1.3018,37.7849
0.0,528.3065,1,1.627,1.7627,38.0725,6176119256.18,19.4408,6.9348,15.608,6691068449.78,210977.0,3.388,3.0831,17992.0,0.2511,0.5234,18.4946,1.1849,-7.3128
0.0,1373.0059,0,0.059,0.0476,4.5623,8165374.68,7.5575,0.8225,6.7888,6585088.09,4379.0,33.7333,25.174,31599.0,0.7693,0.3397,7.2833,1.0728,4.4258
0.0,229.4004,0,1.71,2.5662,13.9324,6205366551.21,46.007,0.412,29.6482,9303222839.61,50986.0,118.8963,24.5701,71103.0,1.7777,2.5873,42.1428,1.4214,12.9749
0.0,185.3942,0,0.235,0.2186,16.0093,96196028.49,70.5457,0.389,32.7965,90060731.3,24130.0,22.4285,15.8778,17074.0,0.2709,0.973,48.8017,1.488,12.5431
0.0,29.6483,1,0.6,1.6804,3.3833,664275054.33,545.5012,6.6916,76.1901,1965217966.46,66698.0,250.6873,-1.1745,17534.0,1.277,4.1505,319.9931,4.1999,2.0668
0.0,85.6231,1,0.1789,0.6102,7.1575,65215545.38,123.5111,0.2892,50.6551,222449157.86,22638.0,0.6118,9.6763,16104.0,0.209,0.8737,102.655,2.0265,10.4877
0.0,976.6544,0,0.3,0.3124,13.375,24387072.91,10.4127,3.0673,9.2731,28739757.93,15744.0,-30.4438,-5.1814,5844.0,1.9775,0.3236,10.2209,1.1022,-3.0543
0.0,289.9121,0,0.36,0.4789,20.2974,263377922.25,37.0424,0.2293,25.6511,354815235.86,62008.0,21.58,13.4833,11949.0,1.1862,0.5833,34.5009,1.345,20.9871
0.0,612.5843,0,0.35,0.2301,4.8358,41228939.46,16.9038,3.037,14.0334,30678846.2,13942.0,-37.2952,-5.7541,9564.0,2.6635,1.7058,16.3243,1.1632,7.351
0.0,467.0014,0,0.9666,0.436,27.6641,71771904.68,24.1242,2.6273,17.5617,35316122.17,13413.0,46.1863,22.4625,6039.0,2.4658,0.6033,21.3029,1.213,12.7586
0.0,149.9878,0,0.6,0.637,8.912,52882206.71,69.2448,1.3039,39.8908,56943377.75,9.0,66.1599,22.6336,9933333.0,0.7936,2.036,66.3639,1.6636,24.9185
0.0,304.4798,0,0.14,0.3601,9.6424,119471450.39,91.1936,0.4215,24.7034,300867242.55,37580.0,24.2517,16.7099,22235.0,0.6926,0.4415,32.8082,1.3281,-7.7725
0.0,145.4102,0,0.33,0.256,6.9378,180553948.26,84.1949,1.1252,40.5232,141961366.13,46044.0,26.9486,0.6926,12049.0,2.0091,1.2605,68.1327,1.6813,16.9066
0.0,290.6797,0,0.26,0.0357,24.1173,115822267.61,37.761,0.2136,25.5964,15752357.1,16227.0,39.365,-5.5553,27212.0,0.9983,0.2995,34.4021,1.344,12.543
0.0,120.6669,1,-0.3249,-0.5154,-15.9029,-173258005.36,101.1008,0.6978,44.5928,-283485430.11,56198.0,-101141.7428,14.0021,9787.0,1.5589,0.6293,80.4819,1.8048,3.2997
0.0,40.0477,0,0.72,-1.2124,5.0161,1974005000.0,349.1408,1.0945,66.7536,-3610223000.0,76542.0,-10.1967,-16.2479,38904.0,1.0685,2.309,200.7847,3.0078,2.6015
0.0,72.3248,1,-0.49,0.0486,-55.3134,-680798575.09,151.9141,0.1337,56.4513,67039730.17,81483.0,-818.5369,-35.755,16921.0,2.3221,0.3552,129.6282,2.2963,-8.6313
0.0,272.2209,0,0.82,0.6937,10.028,99555957.77,46.0525,1.6442,26.7236,90183403.06,14121.0,57.7498,34.0261,9207.0,5.2813,0.9318,36.4696,1.3647,19.5083
0.0,33.2406,1,0.75,-4.2964,20.4884,2253185469.54,326.0974,2.3631,72.555,-12841570688.33,155864.0,-23.9689,-29.3664,19177.0,2.3033,0.6263,264.3647,3.6436,-3.3386
0.0,80.5835,0,-0.3,-0.5229,-19.6686,-146460194.76,408.0894,0.3117,47.462,-333218922.47,19570.0,-235.1062,-55.8849,32563.0,5.4806,0.2081,90.3384,1.9034,-19.1154
0.0,83.29,0,2.76,2.8954,21.0593,172610400.01,138.3096,0.699,53.7921,180961939.62,14.0,132.5993,5.9546,4464286.0,2.977,1.8372,116.4132,2.1641,30.0404
0.0,331.5778,0,0.71,0.9379,30.984,1694554662.92,33.9964,2.037,23.1038,2390748380.93,82583.0,14.8709,6.0832,30866.0,3.3852,0.3567,30.0454,1.3005,13.0431
0.0,165.2695,1,0.13,0.2279,3.319,71102792.49,63.8232,0.9383,37.4924,127926882.95,57048.0,4.588,1.2052,9840.0,0.2927,1.2791,59.9804,1.5998,-5.1778
0.0,14.8266,1,-0.77,-0.8471,-125.6111,-679527402.21,772.1981,0.6585,85.8948,-792474520.37,24018.0,-434.6299,-75.1632,38950.0,1.2277,0.4474,608.9563,7.0896,-38.2948
0.0,107.9237,0,0.392,-0.1323,16.8665,69326057.52,94.502,0.4381,48.0946,-32887994.19,10456.0,-38.781,-10.4516,23774.0,0.3645,1.2494,92.6581,1.9266,14.0972
0.0,138.1294,1,-0.3757,0.0226,-15.1201,-134650538.29,75.7053,0.0744,41.8143,8098400.21,20272.0,10.5011,-9.6534,17680.0,0.5492,0.7844,71.8635,1.7186,-15.9642
0.0,46.2866,0,0.22,2.1714,13.246,326884372.6,227.7121,0.6371,68.359,3178284879.94,26391.0,-43.4067,-29.199,55463.0,0.1477,0.9529,216.0452,3.1605,7.8924
0.0,72.0281,1,0.4547,-1.5233,13.7604,134586529.25,148.9699,5.8461,57.9701,-450875342.67,41800.0,-4.8749,-52.228,7081.0,1.4934,1.2098,137.9258,2.3793,-10.1996
0.0,143.0213,0,0.15,0.2562,3.2286,35036379.47,75.8013,0.662,41.1487,59709525.79,21235.0,-12.7181,-4.3759,10977.0,5.1346,0.8651,69.9197,1.6992,5.5452
0.0,37.1962,1,-0.1779,-0.3633,-389.898,-41835182.39,635.4345,1.7656,74.266,-85435567.58,11754.0,80.7629,-90.0546,20006.0,4.6515,2.9167,288.5909,3.8859,-57.0414
0.0,444.5447,0,0.29,0.3771,27.708,98398622.26,58.6261,1.1681,18.2734,127454193.08,26981.0,211.4279,160.9395,12525.0,0.9313,0.3404,22.3592,1.2236,28.1401
0.0,116.1444,1,0.49,0.083,92.495,68137607.06,93.3691,1.218,43.3262,11554618.26,11667.0,947.079,-22.0573,11926.0,0.0049,0.388,76.4483,1.7645,-26.4195
0.0,88.4941,1,0.0996,0.2974,0.1437,351812985.7,178.8611,1.25,50.9582,1050759175.15,98143.0,315.4631,-31.3298,36004.0,1.176,0.6827,103.9077,2.0391,-25.2963
0.0,126.6719,0,0.58,0.7532,5.9592,207724264.58,99.845,0.9907,43.4118,270281745.59,14048.0,-25.5139,-12.0574,25545.0,1.0324,2.4891,76.7153,1.7672,14.3448
0.0,166.1284,1,0.0882,0.1751,11.5085,21687704.0,60.7233,0.2865,36.8181,43061572.0,21806.0,-4.2143,5.2523,11275.0,0.8489,0.2429,58.2733,1.5827,-2.4543
0.0,82.9126,0,0.57,0.1267,16.5872,284148849.93,138.0314,0.3321,47.9269,71876283.39,19354.0,80.6857,65.4279,29305.0,1.2255,1.4501,92.0377,1.9204,71.5465
0.0,182.172,0,0.5544,0.6086,12.5784,66531118.6,61.7739,0.2626,35.4394,73033936.57,7.0,25.8356,-4.1781,17142857.0,0.8047,1.4361,54.8932,1.5489,4.2985
0.0,436.8845,0,0.24,0.8158,13.5697,33411877.76,29.0749,3.2873,18.1705,122710570.81,19917.0,134.1016,18.2296,7552.0,5.7596,0.2507,22.2054,1.2221,8.6919
0.0,84.9077,1,0.1015,0.4404,2.6821,87588021.21,147.4402,1.1577,45.6296,379944688.0,60603.0,163.404,-9.554,14237.0,1.7741,1.1937,83.9237,1.8392,-0.5269
0.0,2311.0106,0,-0.02,0.1979,-1.1081,-18697148.08,4.4279,0.5754,4.0835,158734719.59,91732.0,-133.6933,-9.3458,8744.0,0.1601,0.8688,4.2573,1.0426,-0.7118
0.0,84.5776,1,0.02,0.2755,-0.6867,4170173.06,130.3779,0.6585,54.1777,55647748.92,10929.0,-88.2894,-2.8986,18483.0,1.11,0.9548,118.2346,2.1823,-3.2875
0.0,89.5976,0,0.4,0.6265,2.5506,60422789.53,119.5716,1.9891,52.7666,94404435.41,14144.0,-39.2036,-9.314,10653.0,2.6676,2.8415,111.7144,2.1171,2.0806
0.0,110.7997,0,0.05,0.4306,2.1578,13483867.5,127.9254,0.9032,46.6357,122804856.29,16034.0,-27.8529,14.3446,17785.0,1.5341,0.4771,87.3911,1.8739,-8.6854
0.0,136.2469,0,0.07,0.1356,7.6415,239865850.45,123.435,0.1717,41.2153,449197351.98,129880.0,-58.4549,30.9716,25502.0,0.3195,0.5186,70.1122,1.7011,18.1023
0.0,176.9792,0,0.2172,0.6877,13.188,103181045.86,99.9118,1.0886,34.9009,344179532.35,11830.0,84.1763,170.4836,42306.0,1.288,0.9541,53.612,1.5361,51.5224
0.0,164.4054,0,0.95,0.6685,13.5605,71165382.35,69.1085,1.3943,37.8207,50138967.2,18.0,19.2176,10.3791,4166667.0,0.381,1.9792,60.8252,1.6083,16.8831
0.0,34.3955,1,0.17,0.0009,-9.3482,191416296.59,336.9514,0.9446,70.7887,1027841.03,104902.0,21.2349,-9.0602,11385.0,1.4802,0.7708,242.3337,3.4233,5.4648
0.0,525.4036,1,0.26,0.407,11.7671,274763529.25,19.7065,1.5727,13.9321,433524770.18,80777.0,2.9344,-9.8522,13187.0,0.4012,0.921,16.1874,1.1619,-10.7946
0.0,154.1205,0,-0.87,0.6533,-30.7307,-352287320.17,133.8003,0.7146,39.8485,326137516.59,22389.0,-768.0149,-29.3282,22299.0,2.5603,1.0952,66.2469,1.6625,-14.4936
0.0,73.0526,0,1.04,1.208,19.4508,1016976779.0,150.4808,2.1045,56.9505,1185482321.0,30597.0,30.9734,22.1412,32073.0,1.0643,1.6431,132.2909,2.3229,23.857
0.0,114.6622,1,-0.153,-0.1082,-113.8713,-30290092.2,93.4145,0.284,41.0842,-21379603.88,12791.0,-331.7393,-64.2788,15447.0,0.3706,0.0456,69.7338,1.6973,-63.4565
0.0,277.7001,1,0.1371,0.1821,36.9512,167078436.77,43.7067,0.2506,26.4526,221857579.81,118583.0,-18.6558,-11.6381,10273.0,0.5225,0.2185,35.9668,1.3597,-7.4427
0.0,152.1073,0,1.13,0.2901,10.7763,87288318.27,70.3102,1.6465,39.5368,24364541.71,14072.0,44.8265,25.4377,5969.0,5.0258,1.3613,65.3898,1.6539,17.3087
0.0,94.549,1,0.3581,1.2284,4.0362,47812735.1,139.4005,2.4769,47.2376,163988848.28,9236.0,-18.7577,15.4307,14454.0,3.1095,1.6532,89.5288,1.8953,11.5935
0.0,43.1002,1,-1.7,0.9315,-23.1922,-942996397.61,354.968,0.4524,69.2709,517680767.14,42959.0,-87.095,-29.1093,12937.0,4.7952,1.1453,225.4248,3.2542,-7.4955
0.0,136.0167,0,0.5139,0.1205,7.2133,263396208.91,101.9939,1.4363,39.7269,61912998.11,34165.0,-12.1088,121.9857,15043.0,0.3561,2.8619,65.9115,1.6591,51.0172
0.0,53.1026,1,0.23,0.3558,8.6024,144605857.34,230.8164,1.031,64.9532,495698979.44,51322.0,36.2714,89.504,27143.0,1.0371,0.8676,185.3324,2.8533,12.4726
0.0,109.1739,0,0.03,0.2459,-5.9465,5027997.87,110.7675,0.6277,47.6112,40984292.97,10879.0,-97.4814,-21.4346,15321.0,0.4089,0.527,90.8806,1.9088,-5.3113
0.0,64.0452,0,0.04,-0.1681,0.5604,31713817.26,181.0012,0.7563,60.6763,-142473199.64,28968.0,-17.4479,13.3135,29253.0,1.9419,1.908,154.2993,2.543,30.0228
0.0,113.9121,1,0.1855,0.515,3.9657,64317702.11,92.2468,1.571,46.6703,178486915.5,40123.0,22.2243,11.8357,8637.0,0.6205,1.8198,87.5127,1.8751,11.6594
0.0,129.2422,1,0.68,0.7745,10.4247,138453579.3,89.9094,0.7842,39.3174,156796906.49,10966.0,48.0894,13.032,18461.0,2.1012,1.2115,64.7918,1.6479,5.2247
0.0,26.744,0,0.2,1.0206,7.5759,527117066.56,399.5937,0.5686,78.0558,2630194213.53,13296.0,-27.0161,33.9871,193819.0,0.2279,1.7096,355.7008,4.557,33.5805
0.0,27.4662,0,0.37,1.1341,19.0694,1304468000.0,467.9451,4.086,75.3311,7014152000.0,107947.0,49.67,40.9674,32874.0,2.7687,0.521,305.3687,4.0537,20.8734
0.0,49.1482,1,-0.5966,0.269,-16.9457,-525050689.21,234.9033,1.5595,63.7895,236784192.56,71874.0,-311.8139,-22.8762,12245.0,4.1123,0.7603,176.1631,2.7616,-13.1334
0.0,12.7045,1,0.1726,-0.37,3.6102,254747164.39,1327.4448,0.7866,86.348,-545953828.05,113738.0,-55.2215,49.8448,12973.0,0.3385,3.5131,632.4956,7.325,17.4966
0.0,46.424,1,0.4327,1.572,10.0023,100130266.47,1744.7763,0.7205,64.4968,363772212.88,22901.0,-13.6825,-52.2401,10104.0,0.3707,1.1432,181.6644,2.8166,-24.0383
0.0,196.5724,0,0.7252,1.5424,8.6783,319098684.92,57.1766,1.1991,33.7139,678662717.49,23989.0,21.2919,5.3926,18342.0,2.8386,1.5524,50.8612,1.5086,11.2469
0.0,141.629,0,0.9,1.0615,11.1457,67236497.93,74.9468,0.7569,40.5397,79615283.24,17.0,-4.0846,9.4483,4411765.0,0.5675,2.2157,68.1793,1.6818,5.367
0.0,952.0335,1,1.75,1.7644,46.7736,98719033.88,11.2996,1.316,9.5054,108334799.69,9220.0,25.9463,14.6592,6659.0,1.5799,0.7212,10.5038,1.105,21.7294
0.0,42.3738,1,0.65,3.4111,23.2071,457952245.06,358.467,11.9014,50.9859,2401844476.25,27690.0,-1.2254,10.474,25429.0,2.7111,1.7839,104.0231,2.0402,3.754
0.0,1541.0455,0,1.209,1.1356,40.4693,68019047.66,6.7888,1.2433,6.0937,70984432.82,8629.0,0.3533,6.1341,7244.0,3.2675,0.3984,6.4891,1.0649,4.6492
0.0,391.1995,0,0.56,-0.1538,17.9174,112544189.0,27.0909,0.5022,20.3583,-30756169.66,11909.0,59.3665,37.8973,16794.0,1.1476,1.0827,25.5624,1.2556,43.3246
0.0,492.877,0,0.81,1.1114,17.7325,125709966.47,21.9531,1.7625,16.8669,172371234.08,92.0,-8.3084,-10.7322,1685870.0,0.4468,1.1027,20.289,1.2029,5.172
0.0,96.0469,1,0.0263,0.2756,3.464,10641392.55,107.1009,0.3827,51.0082,111517638.99,39738.0,79.7882,-1.4474,10182.0,0.2525,0.9553,104.1158,2.0412,0.6913
0.0,414.5519,0,0.06,-0.0426,3.7422,39653205.22,25.9724,1.3258,17.4659,-32233726.21,74325.0,-81.2534,-14.6023,10182.0,2.5443,0.173,21.162,1.2116,13.1406
0.0,66.3196,1,0.738,0.4521,1.9116,152155608.99,160.0014,3.5674,57.221,93178379.68,30797.0,20.0335,19.7847,6692.0,2.2358,6.4122,133.7594,2.3376,26.8928
0.0,92.2771,0,-0.0705,-0.0226,-302.6295,-35848923.19,145.9059,0.0557,51.7628,-11495297.38,67346.0,-728.7245,-5.4228,7556.0,0.2596,0.0557,107.3087,2.0731,-4.9057
0.0,148.9932,0,0.29,0.2858,4.0146,271891782.76,79.2321,0.7311,39.1922,268464766.76,142173.0,20.2682,17.1063,6607.0,0.841,2.4183,64.4526,1.6445,21.1474
0.0,67.239,0,0.14,0.2868,5.4208,39312943.24,179.8659,0.5228,59.7947,80542450.6,10204.0,52.1323,15.3845,27519.0,0.3434,1.7735,148.7231,2.4872,30.2603
0.0,94.0696,0,0.84,0.9984,11.2309,91254460.16,117.0635,0.4705,51.5279,107823605.9,12.0,19.5209,6.0193,9000000.0,0.5439,2.1391,106.3042,2.063,11.5584
0.0,61.6912,1,0.02,0.0396,-1.5336,21879386.57,185.4491,0.7533,61.8717,38203647.83,41991.0,-74.5088,-13.2517,22997.0,3.4705,1.096,162.2727,2.6227,-10.8011
0.0,69.7985,0,0.08,0.202,5.4067,87634182.68,161.1529,0.0726,58.8867,226218500.17,145331.0,174.0227,10.9707,7705.0,0.1911,1.4944,143.2303,2.4323,14.1641
0.0,184.8705,0,0.7706,-0.6052,34.7855,115083839.2,57.9367,3.5053,35.1037,-90383401.43,9803.0,4.7806,-10.0951,15235.0,1.7629,0.5078,54.0919,1.5409,9.8049
0.0,329.6086,1,0.371,0.4364,18.4081,658742276.21,33.2916,0.1199,23.6119,775783029.26,116617.0,-13.9852,-28.4848,15244.0,1.3614,0.6464,30.9105,1.3091,-35.4353
0.0,208.6933,0,0.41,0.183,5.5817,57959417.33,52.5591,2.7699,29.3239,26116900.55,25036.0,-13.8115,71.2351,5701.0,6.8377,0.917,41.4905,1.4149,8.4214
0.0,21.7699,0,1.6452,2.0691,54.3375,10696870875.92,463.7539,21.0171,81.9872,14820398504.17,151525.0,141.1486,117.7191,47271.0,6.3994,0.4302,455.1594,5.5516,64.6535
