city,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04
唐山,100,100.1,100.3002,100.5008004,100.6013012,100.6013012,100.8025038,100.8025038,100.8025038,100.8025038,100.8025038,100.8025038,100.8025038,100.7017013,100.5002979,100.5002979,100.3997976,100.3997976,100.198998,100.098799,100.3990954,100.2986963,100.5995924,100.5995924,100.4989928,100.9009888,101.6072957,101.5056884,101.4041827,101.5055869,101.5055869,101.7085981,101.7085981,102.1154325,102.1154325,102.4217788,102.8314659,102.8314659,102.8314659,102.9342973,102.4196259,102.4196259,102.2147866,101.1926387,100.4842903,99.17799449,99.0788165,98.97973768,98.28687952,97.99201888,97.6000508,97.4048507,96.8204216,96.8204216,96.8204216,96.62678075,96.62678075,96.53015397,96.43362382,96.14432295,96.04817862,96.1442268,96.04808257,95.95203449,96.2398906,95.95117092,96.43092678,96.72021956,97.10710044,97.68974304,98.76433021,99.0606232,99.25874445,99.45726194,100.3523773,102.660482,103.0711239,103.998764,104.2067615,104.4151751,104.1019295,103.9978276,104.6218146,105.2495455,105.9862923,106.1982649,107.047851,107.7971859,108.1205775,109.4180244,111.2781308,114.5051966,116.1082694,117.5015686,119.029089,119.029089,119.6242345,120.2223556,121.3043568,121.9108786,123.0080765,124.6071815,125.4794318,127.863541,128.6307222,130.8174445,133.302976,134.3693998,135.9818326,136.2537962,137.4800804,139.9547219,141.6341785,143.7586912,145.7713129,147.6663399,148.552338,148.552338,148.997995,149.444989,149.444989,149.146099,149.4443912,149.8927244,150.0426171,150.6427876,150.0402164,149.1399751,147.9468553,146.9112273,146.4704936,146.7634346,147.7907787,147.7907787,147.7907787,147.9385695,148.2344466,147.1968055,147.4911991,146.6062519,146.0198269,145.7277872,144.7076927,143.8394466,143.983286,144.5592191,144.9928968,146.0078471,145.8618392,145.7159774,145.2788295,144.842993,144.118778,143.2540653,142.2512869,141.2555279,140.9730168,140.4091248,139.8474883,138.8685558,137.7576074,136.9310617,135.5617511,134.2061336,132.9982784,131.9342922,131.0107521,130.4867091,130.2257357,129.574607,129.1858832,128.6691397
秦皇岛,100,100.8,100.1952,100.8965664,101.1992561,101.4016546,101.5030563,101.3000502,101.3000502,101.0974501,100.7941577,100.6933635,100.3912835,100.3912835,100.3912835,100.3912835,100.2908922,100.2908922,100.6920557,100.9941319,101.1961202,101.2973163,101.196019,101.6008031,101.9056055,103.2303783,104.0562214,104.9927273,105.7276764,106.3620425,107.1065768,108.1776426,109.0430637,108.9340206,109.1518887,109.4793443,109.9172617,110.2470135,110.2470135,110.4675075,110.136105,109.6955606,108.8179961,107.7298162,106.5447882,104.8400716,104.3158712,104.1072395,103.2743815,102.7580096,102.3469776,101.6305488,101.3256571,101.1230058,100.8196368,100.7188171,100.5173795,100.4168621,100.6176959,100.6176959,100.1146074,100.4149512,100.6157811,100.9176284,101.0185461,101.5236388,101.6251624,102.2349134,102.746088,105.2119941,106.895386,107.2160722,107.6449364,107.9678713,108.7236464,109.9196065,111.0188025,111.2408401,112.1307669,112.6914207,112.240655,112.8018583,113.817075,113.9308921,114.8423392,115.5313933,117.1488328,117.9688746,118.6766878,119.9821314,121.0619706,124.4517058,126.8162882,129.4794302,131.4216217,133.5243676,135.7942819,137.0164304,138.9346604,141.4354843,142.5669682,144.1352048,145.1441513,146.3053045,146.4516098,147.7696743,149.247371,149.8443605,149.8443605,149.3948274,149.9924067,151.0423536,152.4017348,153.6209486,153.7745696,154.5434424,155.1616162,154.6961314,155.0055236,155.0055236,154.5405071,154.231426,154.8483517,154.8483517,154.8483517,154.3838067,154.0750391,153.1505888,152.3848359,151.1657572,150.5610942,149.0554832,148.3102058,148.0135854,146.8294767,146.3889883,146.6817663,145.2149486,144.3436589,143.6219406,142.616587,141.6182709,141.1934161,140.487449,140.0659867,139.7858547,140.0654264,139.5051647,139.6446699,139.0860912,138.2515747,138.1133231,137.4227565,137.2853337,136.4616217,136.1886985,135.7801324,135.372792,134.695928,133.7530565,132.415526,130.9589552,129.9112835,128.8719933,127.9698893,127.4580097,126.6932617,126.3131819,125.9342424,125.6823739,125.053962,124.6788001
包头,100,100.6,100.2982,100.5990946,100.6996937,100.8003934,100.5987926,100.900589,100.900589,100.6987878,100.4973902,100.1958981,99.99550626,100.0955018,99.99540626,99.79541545,99.89521087,100.0950013,100.2951913,100.2951913,100.3954865,100.495882,100.7973696,100.898167,101.6044542,103.7381477,104.8792673,105.5085429,106.880154,106.9870341,107.6289563,107.5213274,107.9514127,108.815024,109.4679141,110.2341895,110.1239553,110.2340793,110.4545475,110.565002,110.122742,109.4620055,108.1484615,106.3099376,105.4594581,104.7212419,103.883472,103.2601712,101.9177889,100.898611,100.898611,100.5959152,100.3947234,100.0935392,99.69316505,99.69316505,99.49377872,99.29479117,99.19549637,99.19549637,98.69951889,98.30472082,98.50133026,98.79683425,98.89563108,98.69783982,98.20435062,98.30255497,98.59746264,98.49886517,98.89286064,98.69507491,98.89246506,98.99135753,99.2883316,99.88406159,100.3834819,100.6846323,101.0873709,101.6938951,102.1006707,102.4069727,103.3286354,104.4652504,105.3009724,105.7221763,106.3565094,106.9946484,107.8506056,108.9291117,110.8898357,113.6620816,114.230392,115.8296175,116.292936,116.292936,116.8744006,117.575647,118.5162522,119.345866,119.9425953,119.5827675,119.7023503,121.0190761,121.7451906,122.4756617,122.5981374,123.5789225,123.5789225,123.4553436,123.5787989,123.3316413,124.3182945,124.1939762,124.814946,125.8134656,126.4425329,126.5689755,126.4424065,126.6952913,126.9486819,126.5678359,127.200675,127.5822771,128.475353,128.475353,128.7323037,128.861036,128.6033139,128.217504,127.5764165,126.810958,126.5573361,126.177664,125.4205981,124.5426539,123.9199406,123.4242608,123.3008366,122.5610316,121.7031043,121.7031043,121.337995,120.8526431,120.7317904,121.3354494,121.2141139,121.6989704,121.4555724,120.9697501,120.2439316,119.4022241,118.4470063,118.0916653,117.855482,117.38406,117.0319079,116.3297164,115.8643976,115.1692112,114.5933651,113.5620248,112.5399666,111.8647268,110.969809,110.1930203,109.7522482,109.4229915,109.3135685,108.8763142,108.2230563,107.7901641
丹东,100,100.2,101.0016,101.2036032,101.507214,101.6087212,101.6087212,101.5071125,101.2025912,101.1013886,101.0002872,100.7982866,100.7982866,100.6974883,100.6974883,100.6974883,100.5967908,100.5967908,100.8985812,100.3940883,100.1933001,100.3936867,100.3936867,100.6948678,101.0976473,102.0075261,103.1296089,103.8515161,104.6823283,105.5197869,106.5749848,107.4275846,108.1795777,109.0450143,109.4811944,110.1380816,110.5786339,110.5786339,110.6892125,110.6892125,110.6892125,110.0250773,109.4749519,108.5991523,106.7529667,105.2584251,103.8900656,103.2667252,101.6144576,100.9031564,100.6004469,100.1980451,99.99764906,99.69765611,99.59795846,99.09996866,99.0008687,98.70386609,98.70386609,97.81553129,97.61990023,96.93656093,96.74268781,97.12965856,97.42104754,97.61588963,97.22542607,97.12820065,96.93394424,97.12781213,97.61345119,97.22299739,97.51466638,97.70969571,97.61198602,97.709598,97.709598,98.0027268,98.49274043,98.88671139,99.18337153,99.18337153,100.1752052,101.3773077,101.478685,101.2757276,101.6808306,103.7144472,109.2113129,112.8152862,113.3793626,113.8328801,114.9712089,115.4310937,116.5854046,118.8005273,119.2757294,119.9913838,122.2712201,123.0048474,123.6198717,123.3726319,123.8661225,124.6093192,125.8554124,126.8622557,127.496567,128.1340498,128.9028541,129.5473684,130.0655578,130.8459512,131.238489,130.9760121,132.2857722,133.3440584,134.4108108,134.9484541,135.8930932,136.7084518,136.8451603,137.5293861,137.6669154,137.9422493,138.2181338,138.3563519,138.9097773,139.3265066,139.4658332,139.7447648,139.4652753,138.9074142,137.9350623,137.383322,136.2842555,135.0576972,135.0576972,135.0576972,133.9772356,133.4413266,132.77412,132.6413459,132.5087045,132.2436871,132.3759308,131.978803,131.318909,131.7128657,131.1860143,131.3172003,131.5798347,131.316675,130.528775,130.3982462,130.0070515,129.6170303,128.9689452,128.5820383,128.0677102,126.7870331,125.7727368,125.1438731,124.8935854,124.1442239,123.1510701,122.6584658,122.0451735,121.5569928,120.8276508,120.3443402,119.5019298,119.3824279
锦州,100,100.5,100.902,101.709216,101.9126344,102.1164597,102.0143432,101.8103146,101.6066939,101.6066939,101.7083006,101.6065923,101.6065923,101.6065923,101.4033791,101.3019758,101.3019758,101.0993718,101.4026699,101.1998646,101.0986647,100.8964674,101.6027427,101.3995372,101.7037358,102.9241806,103.2329532,104.1620497,105.0995082,106.3607023,107.4243093,108.9282496,109.9086039,110.6779641,112.0060997,112.342118,112.6791443,113.1298609,113.3561206,113.3561206,112.6759839,111.774576,111.5510269,110.2124146,108.7796532,107.256738,106.2914274,105.7599702,104.8081305,103.6552411,103.6552411,103.1369649,102.724417,102.5189682,101.9038544,101.5981428,101.3949465,101.1921566,100.787388,100.4850258,99.98260071,99.6826529,99.28392229,98.78750268,98.39235267,97.90039091,97.21508817,97.020658,96.92363734,97.21440825,97.40883707,97.5062459,97.60375215,97.11573339,97.50419632,97.79670891,97.89450562,98.28608364,98.38436973,98.38436973,98.67952283,98.77820236,99.07453696,99.1736115,99.57030595,100.3668684,101.2701702,101.9790614,102.2849986,102.7964236,103.3104057,103.9302681,105.9049432,107.3876124,109.2132018,111.7251055,113.6244323,113.283559,114.9828124,115.5577264,116.3666305,116.5993638,116.7159631,116.4825312,117.1814264,118.3532407,120.2468925,121.6898552,123.3935132,123.5169067,123.7639405,124.754052,126.0015926,126.7576021,128.1519357,129.9460628,129.6861707,129.8158569,130.3351203,130.5957906,131.2487695,131.9050134,131.9050134,132.1688234,133.0940052,133.7594752,134.1607536,134.4290751,135.1012205,135.5065241,134.8289915,134.5593335,134.2902149,133.4844736,134.0184115,132.0081353,132.5361678,132.8012402,132.5356377,132.1380308,131.7416167,130.5559421,130.2948303,129.7736509,129.1247827,128.8665331,129.1242662,129.6407633,129.770404,130.0299448,130.1599748,130.1599748,130.5504547,130.1588033,129.6381681,128.6010628,128.0866585,127.9585719,127.8306133,126.935799,126.4280558,125.6694875,125.1668095,124.2906419,123.544898,122.8036286,123.1720395,122.6793513,122.0659546,121.6997567,121.578057,120.9701667
吉林,100,100,99.5,100.1965,100.2966965,100.3969932,100.5977872,100.698385,100.698385,100.5976866,100.4970889,100.2960947,99.99520644,99.89521123,99.69542081,99.59572539,99.59572539,99.59572539,99.89451256,99.59482903,99.69442385,99.69442385,100.192896,100.192896,100.8942462,101.7014002,102.6167128,103.2324131,104.3679696,105.4116493,106.0441192,106.7864281,107.5339331,108.0716027,108.7200323,109.1549125,109.5915321,109.5915321,109.8107152,109.9205259,109.3709233,108.7146977,108.1711242,107.4139264,105.6953036,105.0611317,104.7459483,104.5364564,104.1183106,103.3894824,103.286093,103.0795208,102.7702822,102.6675119,102.7701794,102.6674093,102.359407,102.2570476,102.0525335,101.6443234,101.4410347,101.7453579,101.9488486,102.6624905,102.6624905,103.0731405,102.9700673,103.1760075,103.4855355,103.8994776,103.7955782,104.2107605,104.1065497,104.5229759,105.3591597,106.0966738,107.0515439,107.6938532,108.6630978,109.4237395,110.080282,110.6306834,111.0732061,111.4064257,111.9634578,112.2993482,112.6362463,113.3120637,113.765312,115.2442611,117.0881692,119.7811971,121.0987903,122.9152721,124.636086,125.5085386,127.7676922,128.4065307,129.1769699,129.9520317,130.8616959,131.3851427,132.1734536,133.6273616,134.9636352,136.1783079,137.2677344,138.2286085,139.6108946,139.8901164,140.589567,141.5736939,141.8568413,142.4242687,142.8515415,143.9943538,145.290303,144.9997224,144.5647232,144.1310291,143.842767,144.7058236,145.1399411,146.3010606,146.8862648,147.4738099,148.211179,148.5076013,148.2105861,147.7659544,147.1748905,147.3220654,147.4693875,147.7643263,147.7643263,147.7643263,146.8777403,147.024618,145.5543719,144.5354913,143.6682783,143.2372735,142.5210871,141.8084817,140.6740138,141.0960359,142.0837081,142.2257918,143.0791466,143.3653049,142.505113,141.7925875,141.2254171,141.507868,141.9323916,140.9388648,141.3616814,140.7962347,141.0778272,139.3848932,137.5728896,137.8480354,137.8480354,136.193859,135.6490835,134.9708381,134.5659256,133.893096,133.4914167,132.957451,132.4256212,132.0283444
牡丹江,100,100.7,100.7,100.0958,100.3960874,100.4964835,100.6974765,100.4960815,100.4960815,100.3955854,100.3955854,100.3955854,100.3955854,100.2951898,100.2951898,99.99430427,99.99430427,100.0942986,100.1943929,99.99400408,99.79401607,99.79401607,100.1931921,100.0929989,100.0929989,100.8937429,101.8017866,102.9216063,103.6420575,104.2639099,104.5767016,104.785855,105.3097843,105.3097843,105.7310234,106.2596785,106.2596785,106.1534188,106.1534188,106.2595723,106.2595723,106.1533127,106.1533127,105.0917796,104.6714125,104.043384,103.8352972,103.2122854,102.7994363,102.491038,102.2860559,102.0814838,102.0814838,102.0814838,101.8773208,101.3679342,101.3679342,101.1651983,101.0640331,100.8619051,100.6601813,100.2575405,100.0570255,100.2571395,99.75585382,99.45658626,98.85984674,99.55186567,100.049625,99.54937687,99.35027812,99.64832895,99.84762561,99.94747323,100.5471581,101.3515353,101.9596446,102.1635638,102.6743817,103.5984511,103.5984511,104.1164433,104.8452585,106.1034016,106.4217118,106.6345552,107.167728,108.0250698,108.0250698,110.2935962,111.8377066,113.2915968,114.9909707,116.9458172,117.4136005,118.4703229,120.3658481,120.9676773,121.2096127,121.6944511,122.7897012,123.0352806,124.1425981,124.8874537,124.6376788,125.2608672,125.1356063,125.5110131,126.3895902,126.768759,126.6419902,125.8821383,125.630374,125.630374,125.1278525,126.1288753,126.1288753,125.498231,125.1217363,124.2458841,124.1216382,123.873395,123.873395,124.3688885,124.7419952,124.9914792,124.8664877,125.3659537,124.488392,123.86595,123.2466203,122.3838939,121.8943584,121.1629922,120.7995032,120.7995032,121.1619017,121.5253875,121.7684382,121.8902067,121.7683165,120.428865,119.2245763,118.6284534,118.3911965,118.1544141,117.3273332,117.5619879,117.6795499,118.0325886,117.6784908,117.2077768,116.0356991,115.3394849,114.8781269,114.5334925,114.1898921,114.0757022,113.6193994,112.937683,111.6953685,111.0251962,109.5818687,108.9243775,108.1619068,107.2966116,106.7601285,106.5466083,106.1204218,105.908181,105.5904564,105.3792755
无锡,100,100,100.8,101.4048,100.6949664,100.6949664,100.5942714,100.4936772,100.3931835,100.0920039,99.49145191,99.39196046,99.19317654,99.09398336,98.79670141,98.79670141,98.79670141,98.79670141,99.19188822,99.78703955,99.78703955,99.68725251,99.78693976,99.68715282,99.58746567,100.3841654,101.990312,102.6022539,103.1152652,103.1152652,103.424611,103.6314602,104.1496175,104.7745152,105.1936133,105.4040005,105.8256165,106.0372677,106.0372677,105.8251932,104.9785916,103.9288057,103.3052329,102.478791,101.8639183,101.3545987,100.6451165,100.4438263,99.74071949,99.44149733,99.24261433,99.14337172,99.24251509,99.24251509,99.04403006,99.04403006,99.14307409,99.04393102,99.24201888,98.94429282,99.2411257,99.53884908,101.5296261,104.3724556,106.1467873,108.9066038,111.8470821,117.3275891,126.9484514,133.1689256,134.234277,134.1000427,133.4295425,133.2961129,133.6960013,133.8296973,134.0973567,133.6950646,133.6950646,133.2939794,133.0273914,132.6283093,132.3630526,132.6277788,132.2298954,131.7009758,131.5692749,131.3061363,131.1748302,131.0436553,133.0093102,137.5316267,138.2192849,138.772162,140.0211115,139.7410692,140.4397746,140.0184553,141.4186398,141.5600584,143.4003392,144.6909423,145.8484698,147.0152576,149.0734712,150.2660589,151.0173892,151.7724762,152.986656,153.2926293,154.0590924,154.983447,156.5332815,157.942081,159.995328,161.7552767,162.2405425,162.0783019,161.9162236,161.430475,161.430475,161.7533359,162.8856093,163.8629229,165.1738263,167.1559122,168.6603154,169.1662964,170.0121279,170.0121279,169.5020915,168.654581,169.1605448,170.0063475,170.3463602,170.1760138,169.8356618,170.1753331,169.4946318,170.1726103,169.4919199,168.1359845,167.6315766,168.3021029,167.7971966,168.3005881,168.8054899,169.4807119,169.1417504,168.4651834,167.4543923,166.9520292,167.1189812,166.2833863,165.1194026,164.458925,164.9523018,165.612111,165.1152746,163.9594677,162.9757109,162.9757109,162.4867838,161.3493763,160.5426294,159.7399163,158.4619969,158.7789209,159.5728155,158.296233,158.1379368,157.663523
扬州,100,100.8,101.7072,101.8089072,101.8089072,101.8089072,101.7070983,101.8088054,101.8088054,101.6051878,101.3003722,101.0977715,100.8955759,100.7946804,100.6938857,100.6938857,100.5931918,100.5931918,100.693785,100.693785,100.5930912,100.5930912,100.4924981,101.1959456,100.9935537,101.599515,102.1075126,103.2306952,104.1597715,104.9930497,104.9930497,105.5180149,105.940087,107.211368,108.1762703,108.6089754,109.3692382,109.697346,110.1361353,110.2462715,110.0257789,109.6957016,107.721179,106.1053613,105.2565184,103.9934402,103.5774664,103.266734,102.6471336,102.2365451,102.1343085,102.0321742,101.7260777,101.6243516,101.6243516,101.725976,101.725976,101.9294279,101.9294279,102.3371456,102.5418199,102.7469036,103.1578912,103.5705227,104.0883754,104.4006405,105.3402462,106.077628,107.2444819,108.9603936,111.0306411,112.0299168,112.9261562,113.9424916,115.5376865,117.5018271,119.2643545,120.3377337,120.8190847,121.1815419,121.3027235,121.9092371,121.5435094,121.9081399,123.0053131,123.6203397,124.3620618,125.4813203,126.2342082,126.8653793,130.4176099,131.9826212,133.8303779,135.4363424,137.7387603,138.2897153,139.6726125,140.2313029,141.4933846,142.2008516,142.9118558,144.1980625,145.6400431,148.1159239,149.893315,150.7926748,151.6974309,153.6694975,154.2841755,154.2841755,154.9013122,155.6758188,156.6098737,157.7061428,159.1254981,160.5576275,161.1998581,162.6506568,162.8133074,164.1158139,165.5928562,166.7520062,167.9192703,169.4305437,171.1248491,173.0072225,174.0452658,174.0452658,173.3490847,172.6556884,171.2744429,171.1031685,170.2476526,169.566662,169.057962,167.3673824,166.1958107,165.6972233,167.0228011,166.5217327,165.689124,165.0263675,164.6963148,165.6844927,166.3472306,167.0126196,168.0146953,168.0146953,168.5187394,168.6872581,168.1811963,166.4993844,164.8343905,163.350881,161.8807231,160.9094387,161.2312576,161.0700264,160.1036062,159.4631918,157.5496335,157.2345342,156.4483615,155.1967746,154.5759875,152.4119237,151.802276,151.802276,151.0432646,150.8922214,150.2886525,150.1383638
徐州,100,100.5,101.4045,102.012927,102.4209787,102.4209787,102.5233997,102.5233997,102.5233997,102.3183529,101.7044428,101.297625,101.1963274,101.095131,100.6907505,100.5900598,100.4894697,100.4894697,100.7909381,100.6901472,100.589457,100.4888676,100.7903342,100.7903342,101.6974472,102.8161191,104.2555448,105.2981002,106.4563793,107.4144867,108.3812171,109.3566481,110.1221446,111.1132439,111.5576969,112.0039277,112.0039277,112.2279355,112.4523914,112.4523914,111.6652247,111.1068985,110.9957916,109.3308548,108.4562079,107.9139269,107.1585294,106.9442123,106.5164355,105.9838533,106.0898372,106.3020168,106.1957148,105.9833234,105.9833234,106.19529,106.5138759,106.5138759,106.5138759,106.407362,106.407362,106.7265841,107.3669436,108.4406131,109.308138,109.5267542,110.2934415,110.8449087,112.2858925,114.1947527,116.0218688,116.718,117.184872,118.0051661,118.7131971,120.2564686,122.1805721,124.3798224,125.0017215,125.5017284,125.8782336,126.5076248,127.2666705,127.5212039,128.2863311,129.5691944,130.4761788,131.5199882,133.229748,134.0291265,137.1117964,141.6364857,143.3361236,146.0595099,148.3964621,149.8804267,151.2293505,153.0441027,153.6562791,154.8855294,156.8990413,158.4680317,160.369648,161.8129749,163.5929176,164.738068,165.3970203,167.3817845,168.7208388,170.0706055,171.0910292,172.8019395,174.3571569,176.2750856,179.095487,180.5282509,183.0556464,184.3370359,184.1526989,184.1526989,185.4417678,187.667069,188.2300702,189.9241408,191.2536098,192.5923851,193.1701623,193.3633324,192.7832424,192.2048927,191.8204829,191.053201,192.5816266,192.389045,192.0042669,191.0442455,191.426334,192.3834657,192.5758492,191.8055458,191.6137402,190.6556715,189.7023932,189.133286,189.5115526,190.6486219,192.5551081,193.7104387,193.9041492,193.710245,194.0976655,192.5448842,191.3896149,188.327381,186.820762,184.9525544,182.7331237,181.8194581,180.3649024,179.8238077,178.5650411,176.6008256,175.5412207,174.8390558,175.0138949,173.088742,172.2232983,172.051075,171.3628707,170.6774192,170.165387,169.4847254
温州,100,100,100,100,100.4,100.6008,100.7014008,100.7014008,99.29158119,94.42629371,94.42629371,92.53776784,91.89000346,91.43055344,90.42481736,86.89824948,85.24718274,84.73569964,84.05781405,83.72158279,83.05181013,82.71960289,82.05784606,82.05784606,82.05784606,81.72961468,81.64788506,81.64788506,81.9744766,82.22040003,81.89151843,81.80962692,81.56419804,81.48263384,81.07522067,79.69694192,78.50148779,78.34448481,78.26614033,78.18787419,78.18787419,77.95331056,77.95331056,77.95331056,77.4855907,76.86570598,76.48137745,76.09897056,75.56627776,75.1128801,74.96265434,75.48739292,75.6383677,75.94092118,76.16874394,76.32108143,76.62636575,76.77961848,77.08673696,77.47217064,77.47217064,77.54964281,77.93739103,78.24914059,78.48388801,78.5623719,78.79805902,78.95565513,80.21894562,80.70025929,80.78095955,81.10408339,80.94187522,81.10375897,81.50927777,82.65040766,83.89016377,84.64517524,85.491627,85.32064374,85.40596439,85.66218228,86.00483101,86.52085999,86.86694343,86.86694343,86.78007649,86.69329641,86.77998971,87.12710967,87.30136389,87.91247344,88.08829838,88.00021008,87.73620945,87.99941808,87.99941808,88.26341634,89.05778708,89.14684487,89.77087279,89.77087279,89.77087279,90.12995628,90.58060606,91.39583151,91.67001901,91.67001901,91.94502906,91.66919398,91.11917881,92.0303706,92.6745832,93.69400361,94.34986164,95.57640984,95.57640984,95.86313907,95.57554965,95.57554965,95.95785185,96.14976755,96.24591732,96.82339282,97.50115657,97.98866236,98.47860567,98.67556288,99.07026513,99.07026513,98.97119487,99.26810845,99.96298521,99.16328133,98.46913836,97.68138525,97.19297832,96.60982046,95.93355171,95.5498175,94.68986915,94.02704006,93.27482374,93.0882741,92.15739135,92.43386353,92.52629739,92.71134999,92.52592729,92.80350507,92.43229105,92.06256188,91.60224907,91.41904458,90.96194935,90.32521571,89.87358963,89.33434809,88.61967331,87.99933559,87.47133958,86.24674083,84.60805275,83.0851078,81.92191629,81.43038479,81.34895441,81.02355859,80.94253503,80.94253503,80.69970743,80.53830801
金华,100,100.2,101.0016,101.2036032,101.3048068,101.4061116,101.5075177,101.5075177,101.5075177,101.5075177,101.5075177,101.2029952,101.0005892,100.8995886,96.25820751,95.77691648,95.48958573,95.0121378,95.0121378,94.06201642,93.77983037,93.77983037,94.06116986,94.90772039,95.28735127,95.47792597,96.33722731,96.72257622,97.68980198,97.98287139,99.15866584,100.2494112,101.1516559,101.3539592,101.3539592,101.5566671,101.8613371,102.2687824,102.3710512,101.961567,101.4517592,100.8430486,99.9354612,98.23655836,97.54890245,97.06115794,96.86703562,96.47956748,96.09364921,95.51708731,95.23053605,95.61145819,95.89829257,96.09008915,96.18617924,96.57092396,96.86063673,97.24807928,97.53982352,97.92998281,98.02791279,98.02791279,98.42002445,98.81370454,99.11014566,99.2092558,99.2092558,100.0029298,101.9029855,102.8201124,104.259594,104.4681131,104.8859856,105.2006436,106.4630513,108.2729232,109.6804712,110.7772759,112.2173804,112.66625,113.0042487,113.56927,114.023547,114.5936648,114.8228521,114.8228521,115.1673207,116.6644958,117.3644828,117.7165763,119.1291752,120.4395961,120.3191565,120.4394757,120.0781572,119.8380009,120.7967049,121.2798917,121.7650113,122.8608964,124.580949,125.2038537,126.8315038,127.8461558,128.1018481,128.1018481,129.1266629,129.6431696,130.1617423,130.1617423,130.1617423,130.6823892,131.7278483,132.913399,133.4450526,134.9129482,135.1827741,134.9124085,135.1822333,135.8581445,137.4884422,138.038396,139.0046648,139.5606834,140.2584868,141.1000378,141.5233379,142.0894312,142.2315207,141.9470576,141.5212164,141.3796952,141.3796952,141.5210749,142.0871592,142.5134207,142.3709073,141.9437946,141.3760194,140.8105153,139.9656522,139.1258583,138.430229,138.0149383,137.7389084,138.2898641,138.5664438,138.012178,137.5981415,137.3229452,136.0870387,134.5900813,134.5900813,134.051721,133.2474106,132.4479262,131.2558948,130.2058477,128.3829658,127.484285,126.2094422,125.1997667,123.4469699,121.3483714,119.5281459,118.9305051,118.2169221,117.9804883,117.9804883,117.8625078,117.8625078,117.7446453
蚌埠,100,101,101.606,101.809212,101.809212,101.809212,101.809212,101.809212,101.809212,101.9110212,101.8091102,101.5036829,101.5036829,101.3006755,101.1993748,101.0981754,101.0981754,101.0981754,101.0981754,101.0981754,100.9970773,100.9970773,100.9970773,101.4010656,101.8066698,102.3157032,102.8272817,103.1357636,103.7545781,104.273351,104.273351,104.7947178,105.5282808,106.1614505,106.3737734,106.3737734,106.9056423,107.1194535,107.226573,107.3337996,106.9044644,106.369942,105.7317224,104.7801369,102.7893143,101.4530532,100.7428818,100.3399103,99.83821075,99.03950507,98.24718903,97.95244746,97.75654257,97.46327294,96.8784933,96.58785782,96.20150639,96.49011091,96.29713069,96.00823929,95.72021458,95.52877415,96.38853311,97.15964138,97.83975887,98.13327815,99.01647765,100.1056589,101.7073494,103.029545,104.2658995,104.8914949,105.2061694,105.9426126,106.2604404,108.5981701,112.2905079,114.6486086,116.0243919,115.4442699,115.3288256,114.6368527,114.6368527,114.2929421,114.1786492,114.1786492,113.8361132,113.8361132,114.0637855,113.7215941,116.1097476,118.199723,120.3273181,121.049282,122.5018734,123.2368846,123.2368846,122.8671739,123.2357755,123.9751901,124.7190413,125.3426365,126.0946923,126.220787,126.7256701,126.9791215,126.9791215,126.7251632,127.6122394,127.6122394,128.1226883,128.7633018,129.4071183,130.7011895,131.093293,131.8798528,132.4073722,132.9370017,133.2028757,133.6024843,134.5377017,134.9413148,135.3461387,135.0754465,134.6702201,135.3435712,136.0202891,136.5643702,136.4278059,136.1549503,135.7464854,135.4749924,135.4749924,135.6104674,135.8816884,134.2511081,133.7141037,133.9815319,133.3116242,133.1783126,132.911956,132.779044,131.9823698,131.8503874,132.3777889,132.7749223,133.1732471,133.7059401,133.9733519,133.5714319,133.304289,133.1709847,132.7714718,132.5059288,132.108411,131.447869,130.6591818,129.7445675,129.2255892,128.1917845,127.5508256,126.6579698,126.02468,125.0164825,123.8913342,123.3957688,122.77879,122.5332324,122.288166,121.9213015,121.4336163,120.8264482
